App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Free Cam Girls - Live Webcam,DATING,3.5,35,16M,"1,000+",Free,0,Mature 17+,Dating,"July 16, 2018",2.4,4.0.3 and up
Random Video Chat App With Strangers,DATING,NaN,3,4.8M,"1,000+",Free,0,Mature 17+,Dating,"July 17, 2018",1.,4.0 and up
Teenage Chat & Dating,DATING,3.4,5,14M,500+,Free,0,Mature 17+,Dating,"July 9, 2018",1.2,4.1 and up
Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7M,"5,000+",Free,0,Mature 17+,Dating,"July 8, 2018",8.2,4.0.3 and up
Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,3.7M,"10,000+",Free,0,Mature 17+,Dating,"May 15, 2018",8.2,4.0.3 and up
Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9M,"10,000+",Free,0,Mature 17+,Dating,"July 9, 2018",8.2,4.0.3 and up
Online Girls Chat,DATING,4.8,5323,3.5M,"50,000+",Free,0,Mature 17+,Dating,"April 21, 2018",8.2,4.0.3 and up
LIVE VIDEO TALK,DATING,4.7,478,4.5M,"10,000+",Free,0,Mature 17+,Dating,"June 28, 2018",8.2,4.0.3 and up
Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825,Varies with device,"100,000+",Free,0,Mature 17+,Dating,"December 28, 2017",1.0.5,4.0 and up
SkyLove – Dating and chat,DATING,3.5,69,36M,"5,000+",Free,0,Mature 17+,Dating,"August 4, 2018",1.0.82,4.4 and up
Free Live Talk-Video Call,DATING,4.7,158,4.5M,"10,000+",Free,0,Mature 17+,Dating,"July 5, 2018",8.2,4.0.3 and up
FindLoving,DATING,3.8,24,19M,"1,000+",Free,0,Mature 17+,Dating,"August 2, 2018",1.0.5,4.0 and up
Sugar Daddies Dating App,DATING,2.9,53,14M,"10,000+",Free,0,Mature 17+,Dating,"July 10, 2018",4.1,4.1 and up
"iPair-Meet, Chat, Dating",DATING,4.5,182986,77M,"5,000,000+",Free,0,Mature 17+,Dating,"August 2, 2018",5.0.8,4.1 and up
Free Dating Hook Up Messenger,DATING,3.3,1157,21M,"100,000+",Free,0,Mature 17+,Dating,"January 27, 2017",5.0.1,4.2 and up
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97699,7.9M,"1,000,000+",Free,0,Mature 17+,Dating,"July 10, 2018",1.230,4.0.3 and up
"Chat Mexico: meet people, flirt and friendship",DATING,NaN,8,9.3M,"5,000+",Free,0,Mature 17+,Dating,"July 2, 2018",3.7,4.0.3 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6289924,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device
TED,EDUCATION,4.6,181893,18M,"10,000,000+",Free,0,Everyone 10+,Education,"July 27, 2018",3.2.5,4.1 and up
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18M,"100,000+",Free,0,Everyone,Education,"December 29, 2017",3.1,4.0 and up
Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",Free,0,Everyone,Education,"July 27, 2018",5.0.0,4.1 and up
Learn English with Wlingua,EDUCATION,4.7,314299,3.3M,"10,000,000+",Free,0,Everyone,Education,"May 2, 2018",1.94.9,4.0 and up
Ai La Trieu Phu - ALTP Free,EDUCATION,NaN,776,24M,"100,000+",Free,0,Everyone,Education,"July 23, 2018",1.5,4.0 and up
Princess Coloring Book,EDUCATION,4.5,9770,39M,"5,000,000+",Free,0,Everyone,Education;Creativity,"February 25, 2018",1.2.8,4.0 and up
Learn Spanish - Español,EDUCATION,4.7,32346,3.2M,"1,000,000+",Free,0,Everyone,Education,"December 18, 2017",1.3.8,4.0 and up
English Grammar Test,EDUCATION,4.8,4075,5.1M,"500,000+",Free,0,Everyone,Education,"June 22, 2018",2.1.8,4.0.3 and up
Speed Reading,EDUCATION,4.6,10611,11M,"500,000+",Free,0,Everyone,Education,"May 27, 2018",2.3.7,4.0 and up
English for beginners,EDUCATION,4.6,9321,27M,"1,000,000+",Free,0,Everyone,Education,"July 18, 2018",2.9.0,4.0 and up
Flame - درب عقلك يوميا,EDUCATION,4.6,56065,37M,"1,000,000+",Free,0,Everyone,Education,"July 26, 2018",3.3,4.1 and up
Mermaids,EDUCATION,4.2,14286,Varies with device,"5,000,000+",Free,0,Everyone,Education;Creativity,"April 26, 2018",Varies with device,4.1 and up
"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,26M,"1,000,000+",Free,0,Everyone,Education;Education,"July 20, 2018",2.16.11.10,4.2 and up
Kids Mode,EDUCATION,3.8,2469,11M,"500,000+",Free,0,Everyone,Education,"March 23, 2018",Varies with device,Varies with device
PBS KIDS Video,EDUCATION,4.2,36212,Varies with device,"5,000,000+",Free,0,Everyone,Education;Music & Video,"July 12, 2018",Varies with device,Varies with device
Dinosaurs Coloring Pages,EDUCATION,4.4,390,41M,"500,000+",Free,0,Everyone,Education;Education,"February 3, 2018",1.1.6,4.0 and up
Cars Coloring Pages,EDUCATION,4.4,1090,49M,"1,000,000+",Free,0,Everyone,Education;Creativity,"February 3, 2018",1.2.0,4.0 and up
Babbel – Learn Languages,EDUCATION,4.3,266948,21M,"10,000,000+",Free,0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up
Math Tricks,EDUCATION,4.5,342918,8.1M,"10,000,000+",Free,0,Everyone,Education,"July 29, 2018",2.24,4.0 and up
Monster Truck Driver & Racing,EDUCATION,4.4,748,51M,"1,000,000+",Free,0,Everyone,Education;Action & Adventure,"January 19, 2017",1.0.9,2.3 and up
Learn English Words Free,EDUCATION,4.6,172640,14M,"5,000,000+",Free,0,Everyone,Education,"May 2, 2018",2.6.2,4.1 and up
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,EDUCATION,3.9,61,18M,"50,000+",Free,0,Mature 17+,Education,"May 28, 2018",1.4.2,5.0 and up
English speaking texts,EDUCATION,4.4,1619,3.0M,"1,000,000+",Free,0,Everyone,Education,"July 20, 2018",1.2,1.6 and up
Thai Handwriting,EDUCATION,4.3,3168,19M,"1,000,000+",Free,0,Everyone,Education,"October 26, 2017",3.1,4.4 and up
THAI DICT 2018,EDUCATION,4.4,29855,Varies with device,"1,000,000+",Free,0,Mature 17+,Education,"July 29, 2018",Varies with device,Varies with device
Kanji test · Han search Kanji training (free version),EDUCATION,4.2,6736,22M,"1,000,000+",Free,0,Mature 17+,Education,"October 17, 2017",2.51.0,4.0.3 and up
Game for KIDS: KIDS match'em,EDUCATION,4.4,7005,6.9M,"1,000,000+",Free,0,Everyone,Education,"October 23, 2016",1.17,2.3 and up
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889,7.4M,"500,000+",Free,0,Everyone,Education,"March 9, 2018",2.2.4,4.2 and up
Free intellectual training game application |,EDUCATION,4.2,5741,84M,"1,000,000+",Free,0,Everyone,Education;Pretend Play,"July 25, 2018",3.7.0,4.4 and up
ABC Preschool Free,EDUCATION,3.8,27572,25M,"5,000,000+",Free,0,Everyone,Education;Education,"October 25, 2017",3.0,2.3 and up
PINKFONG Baby Shark,EDUCATION,4.5,10852,18M,"1,000,000+",Free,0,Everyone,Education,"November 28, 2017",10,4.1 and up
English words application mikan,EDUCATION,4.7,9888,Varies with device,"500,000+",Free,0,Everyone,Education,"July 30, 2018",Varies with device,4.1 and up
Learn English for beginners,EDUCATION,4.5,1929,2.5M,"500,000+",Free,0,Everyone,Education,"September 28, 2017",1.1,2.3 and up
Listen and learn English in seven days,EDUCATION,4.3,1516,3.9M,"100,000+",Free,0,Everyone,Education,"July 28, 2018",3.1,4.1 and up
Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 1, 2018",Varies with device,Varies with device
Learn English from Persian: Persian to English,EDUCATION,4.3,423,21M,"100,000+",Free,0,Everyone,Education,"April 3, 2018",6.0,4.0.3 and up
English with Lingualeo,EDUCATION,4.7,254519,27M,"5,000,000+",Free,0,Everyone,Education,"July 20, 2018",2.8.1,4.1 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 2, 2018",Varies with device,Varies with device
Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",Free,0,Everyone,Education,"July 27, 2018",5.0.0,4.1 and up
TED,EDUCATION,4.6,181893,18M,"10,000,000+",Free,0,Everyone 10+,Education,"July 27, 2018",3.2.5,4.1 and up
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 1, 2018",Varies with device,Varies with device
Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",Free,0,Everyone,Education,"August 2, 2018",5.0.4,5.0 and up
Coursera: Online courses,EDUCATION,4.4,90481,Varies with device,"5,000,000+",Free,0,Everyone,Education,"July 27, 2018",Varies with device,Varies with device
"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32381,10M,"1,000,000+",Free,0,Everyone 10+,Education,"July 15, 2018",2.15.1,4.1 and up
Elevate - Brain Training Games,EDUCATION,4.5,248912,Varies with device,"5,000,000+",Free,0,Everyone,Education,"July 30, 2018",Varies with device,Varies with device
NeuroNation - Focus and Brain Training,EDUCATION,4.5,248555,Varies with device,"5,000,000+",Free,0,Everyone,Education;Brain Games,"May 23, 2018",Varies with device,4.0.3 and up
Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 1, 2018",Varies with device,Varies with device
Peak – Brain Games & Training,EDUCATION,4.4,272145,Varies with device,"10,000,000+",Free,0,Everyone,Education;Brain Games,"August 3, 2018",3.14.15,5.0 and up
Memorado - Brain Games,EDUCATION,4.4,56897,97M,"1,000,000+",Free,0,Everyone,Education;Brain Games,"January 16, 2017",1.10.0,4.1 and up
Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,"1,000,000+",Free,0,Everyone,Education,"July 11, 2018",4.9.10,4.1 and up
Brilliant,EDUCATION,4.5,41185,Varies with device,"1,000,000+",Free,0,Everyone,Education,"August 3, 2018",Varies with device,Varies with device
CppDroid - C/C++ IDE,EDUCATION,4.1,29980,Varies with device,"1,000,000+",Free,0,Everyone,Education,"August 17, 2017",Varies with device,Varies with device
Quiz&Learn Python,EDUCATION,4.0,304,2.0M,"10,000+",Free,0,Everyone,Education,"July 4, 2016",1.3.0,4.0 and up
C++ Tutorials,EDUCATION,4.1,358,1.9M,"50,000+",Free,0,Everyone,Education,"August 21, 2014",1.1,2.3 and up
C++ Programming,EDUCATION,4.3,11904,1.8M,"1,000,000+",Free,0,Everyone,Education,"August 22, 2015",2.0,2.3 and up
C Programming,EDUCATION,4.3,22251,1.8M,"1,000,000+",Free,0,Everyone,Education,"June 28, 2015",3.0,2.3 and up
Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,"1,000,000+",Free,0,Everyone,Education,"July 31, 2018",4.7.0,5.0 and up
Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",Free,0,Everyone,Education,"August 2, 2018",5.0.4,5.0 and up
Learn C++,EDUCATION,4.6,73404,5.3M,"1,000,000+",Free,0,Everyone,Education,"December 25, 2017",4.5.2,4.0 and up
Learn programming,EDUCATION,4.1,12733,Varies with device,"1,000,000+",Free,0,Everyone,Education,"May 20, 2018",Varies with device,Varies with device
Learn JavaScript,EDUCATION,4.6,25183,5.4M,"1,000,000+",Free,0,Everyone,Education,"December 25, 2017",5.7.2,4.0 and up
Learn Java,EDUCATION,4.7,52743,5.4M,"1,000,000+",Free,0,Everyone,Education,"December 25, 2017",3.5.2,4.0 and up
Learn HTML,EDUCATION,4.7,61749,5.4M,"1,000,000+",Free,0,Everyone,Education,"December 25, 2017",5.5.2,4.0 and up
"Programming Hub, Learn to code",EDUCATION,4.3,55704,15M,"1,000,000+",Free,0,Everyone,Education,"August 4, 2018",4.2.8,4.1 and up
Learn SQL,EDUCATION,4.7,19277,5.3M,"1,000,000+",Free,0,Everyone,Education,"December 25, 2017",3.4.2,4.0 and up
Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48M,"100,000+",Free,0,Everyone,Education,"May 10, 2018",7.2.3633,4.4 and up
Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4M,"1,000,000+",Free,0,Everyone,Education,"June 7, 2018",1.8.1,4.1 and up
Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,47M,"100,000+",Free,0,Everyone,Education,"May 21, 2018",7.2.3634,4.4 and up
Pocket GMAT Math,EDUCATION,4.3,656,556k,"10,000+",Free,0,Everyone,Education,"July 11, 2014",1.1,2.2 and up
GMAT Question Bank,EDUCATION,4.2,240,29M,"10,000+",Free,0,Everyone,Education,"April 29, 2015",1.2.0,2.3.3 and up
GRE Tutor,EDUCATION,4.0,275,2.3M,"50,000+",Free,0,Everyone,Education,"December 2, 2013",2.9,2.1 and up
GRE Flashcards,EDUCATION,4.5,13791,Varies with device,"500,000+",Free,0,Everyone,Education,"June 6, 2018",Varies with device,Varies with device
"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,4.4M,"100,000+",Free,0,Everyone,Education,"July 23, 2015",4.1.3,2.3.3 and up
SAT Test,EDUCATION,4.1,2363,6.6M,"100,000+",Free,0,Everyone,Education,"November 17, 2016",2.48,4.0 and up
GMAT Math Flashcards,EDUCATION,4.4,1769,Varies with device,"100,000+",Free,0,Everyone,Education,"July 11, 2018",Varies with device,Varies with device
Pocket SAT Math,EDUCATION,4.0,430,526k,"10,000+",Free,0,Everyone,Education,"July 11, 2014",1.2,2.1 and up
TOEFL Prep & Practice from Magoosh,EDUCATION,4.5,756,12M,"100,000+",Free,0,Everyone,Education,"June 18, 2018",3.2.0,4.1 and up
GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963,Varies with device,"100,000+",Free,0,Everyone,Education,"June 6, 2018",Varies with device,Varies with device
GRE® Flashcards by Kaplan,EDUCATION,4.0,316,29M,"50,000+",Free,0,Everyone,Education,"February 15, 2017",1.4,4.0 and up
SAT Vocabulary,EDUCATION,4.2,642,Varies with device,"50,000+",Free,0,Everyone,Education,"June 5, 2018",Varies with device,Varies with device
Magoosh GMAT Prep & Practice,EDUCATION,4.3,1058,Varies with device,"100,000+",Free,0,Everyone,Education,"June 18, 2018",Varies with device,Varies with device
SAT Flashcards: Prep & Vocabulary,EDUCATION,4.2,2277,Varies with device,"100,000+",Free,0,Everyone,Education,"November 7, 2017",Varies with device,Varies with device
Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",Free,0,Everyone,Education,"July 27, 2018",5.0.0,4.1 and up
TED,EDUCATION,4.6,181893,18M,"10,000,000+",Free,0,Everyone 10+,Education,"July 27, 2018",3.2.5,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 1, 2018",Varies with device,Varies with device
Coursera: Online courses,EDUCATION,4.4,90481,Varies with device,"5,000,000+",Free,0,Everyone,Education,"July 27, 2018",Varies with device,Varies with device
Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",Free,0,Everyone,Education,"August 2, 2018",5.0.4,5.0 and up
Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,"1,000,000+",Free,0,Everyone,Education,"July 31, 2018",4.7.0,5.0 and up
"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32380,10M,"1,000,000+",Free,0,Everyone 10+,Education,"July 15, 2018",2.15.1,4.1 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172505,76M,"5,000,000+",Free,0,Everyone,Education;Education,"June 27, 2018",5.2.1,5.0 and up
Google Classroom,EDUCATION,4.2,69493,Varies with device,"10,000,000+",Free,0,Everyone,Education,"July 19, 2018",Varies with device,Varies with device
Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,"1,000,000+",Free,0,Everyone,Education,"July 11, 2018",4.9.10,4.1 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107884,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 2, 2018",Varies with device,Varies with device
Brilliant,EDUCATION,4.5,41185,Varies with device,"1,000,000+",Free,0,Everyone,Education,"August 3, 2018",Varies with device,Varies with device
LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,4.6,7973,18M,"1,000,000+",Free,0,Everyone,Education,"July 27, 2018",0.29.74,4.4 and up
Babbel – Learn Languages,EDUCATION,4.3,266935,21M,"10,000,000+",Free,0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up
Learn English with Phrases,EDUCATION,4.2,5695,Varies with device,"1,000,000+",Free,0,Everyone,Education,"September 28, 2017",Varies with device,Varies with device
Free english course,EDUCATION,4.7,142632,6.9M,"5,000,000+",Free,0,Everyone,Education,"July 12, 2018",2.8,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device
Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",Free,0,Everyone,Education,"June 19, 2018",10.9.1,4.0 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",Free,0,Everyone,Education;Education,"June 27, 2018",5.2.1,5.0 and up
Babbel – Learn Spanish,EDUCATION,4.4,54798,11M,"1,000,000+",Free,0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up
Mango Languages: Lovable Language Courses,EDUCATION,4.0,4815,19M,"500,000+",Free,0,Everyone,Education,"July 17, 2018",4.2.3,4.2 and up
Learn English with Aco,EDUCATION,4.6,75112,6.5M,"1,000,000+",Free,0,Everyone,Education,"November 11, 2017",2.09,4.1 and up
Learn to Speak English,EDUCATION,4.4,33646,7.0M,"1,000,000+",Free,0,Everyone,Education,"July 15, 2018",2.3.9,4.0 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 2, 2018",Varies with device,Varies with device
Learn English with Wlingua,EDUCATION,4.7,314300,3.3M,"10,000,000+",Free,0,Everyone,Education,"May 2, 2018",1.94.9,4.0 and up
"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206527,21M,"10,000,000+",Free,0,Everyone 10+,Education,"August 1, 2018",13.9.0.161,5.0 and up
My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",Free,0,Everyone,Education,"June 1, 2016",Varies with device,Varies with device
Study Checker,EDUCATION,4.2,3816,2.6M,"500,000+",Free,0,Everyone,Education,"May 4, 2016",3.6.0.115_FN,2.3 and up
My Study Life - School Planner,EDUCATION,4.3,47847,21M,"1,000,000+",Free,0,Everyone,Education,"June 13, 2017",6.1.3,4.0.3 and up
HomeWork,EDUCATION,4.3,16195,5.2M,"1,000,000+",Free,0,Everyone,Education,"September 20, 2016",8.5.2,4.0 and up
Next Gen Science Standards,EDUCATION,4.3,206,18M,"50,000+",Free,0,Everyone,Education,"December 20, 2016",1.12.1,2.3 and up
myHomework Student Planner,EDUCATION,4.0,28392,Varies with device,"1,000,000+",Free,0,Everyone,Education,"March 7, 2018",Varies with device,Varies with device
Teacher's Gradebook - Additio,EDUCATION,4.2,3241,16M,"100,000+",Free,0,Everyone,Education,"August 1, 2018",4.8.2,4.0.3 and up
Common Core,EDUCATION,4.0,835,15M,"100,000+",Free,0,Everyone,Education,"December 20, 2016",2.3.1,2.3 and up
Homework Planner,EDUCATION,4.0,2525,1.2M,"100,000+",Free,0,Everyone,Education,"January 11, 2015",15.9.4,4.0 and up
TeachersPayTeachers,EDUCATION,3.8,828,Varies with device,"100,000+",Free,0,Everyone,Education,"October 1, 2017",Varies with device,Varies with device
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 1, 2018",Varies with device,Varies with device
Edmodo,EDUCATION,4.1,200058,18M,"10,000,000+",Free,0,Everyone,Education,"July 20, 2018",9.12.5,4.0.3 and up
Socrative Teacher,EDUCATION,3.9,1239,1.8M,"100,000+",Free,0,Everyone,Education,"July 29, 2016",4.4.1,3.2 and up
Training schedule - AllUniver,EDUCATION,4.1,702,7.6M,"10,000+",Free,0,Everyone,Education,"October 16, 2017",5.0,4.4 and up
Remind: School Communication,EDUCATION,4.5,108613,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 3, 2018",Varies with device,Varies with device
Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",Free,0,Everyone,Education,"July 19, 2018",Varies with device,Varies with device
ClassDojo,EDUCATION,4.4,148550,59M,"10,000,000+",Free,0,Everyone,Education;Education,"August 3, 2018",4.21.1,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device
Lerni. Learn languages.,EDUCATION,4.0,3847,6.9M,"500,000+",Free,0,Everyone,Education,"October 25, 2017",3.1.3,3.0 and up
Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",Free,0,Everyone,Education,"June 19, 2018",10.9.1,4.0 and up
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309,41M,"5,000,000+",Free,0,Everyone,Education,"July 25, 2018",2.6.6,4.1 and up
Mango Languages: Lovable Language Courses,EDUCATION,4.0,4815,19M,"500,000+",Free,0,Everyone,Education,"July 17, 2018",4.2.3,4.2 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",Free,0,Everyone,Education;Education,"June 27, 2018",5.2.1,5.0 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107948,Varies with device,"10,000,000+",Free,0,Everyone,Education,"August 2, 2018",Varies with device,Varies with device
Babbel – Learn Languages,EDUCATION,4.3,266948,21M,"10,000,000+",Free,0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up
Innovative: Learn 34 Languages,EDUCATION,4.5,14206,21M,"500,000+",Free,0,Everyone,Education,"July 26, 2018",1.16,3.0 and up
"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206532,21M,"10,000,000+",Free,0,Everyone 10+,Education,"August 1, 2018",13.9.0.161,5.0 and up
My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",Free,0,Everyone,Education,"June 1, 2016",Varies with device,Varies with device
Chegg Study - Homework Help,EDUCATION,4.3,14700,21M,"1,000,000+",Free,0,Everyone,Education,"July 30, 2018",5.7.0,4.4 and up
Canvas Student,EDUCATION,4.5,42828,Varies with device,"1,000,000+",Free,0,Everyone,Education,"July 20, 2018",Varies with device,Varies with device
Timetable,EDUCATION,4.2,40209,Varies with device,"1,000,000+",Free,0,Everyone,Education,"May 24, 2018",Varies with device,Varies with device
Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4M,"1,000,000+",Free,0,Everyone,Education,"June 7, 2018",1.8.1,4.1 and up
EasyBib: Citation Generator,EDUCATION,3.5,1405,7.3M,"100,000+",Free,0,Everyone,Education,"March 29, 2018",2.4.4,4.0 and up
Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",Free,0,Everyone,Education,"July 19, 2018",Varies with device,Varies with device
ClassDojo,EDUCATION,4.4,148549,59M,"10,000,000+",Free,0,Everyone,Education;Education,"August 3, 2018",4.21.1,4.1 and up
